timestamp,load_pu,ambient_temp_c,oil_temp_top_c,oil_temp_bottom_c,winding_hotspot_c,voltage_hv_kv,voltage_lv_kv,current_hv_a,current_lv_a,h2_ppm,ch4_ppm,c2h2_ppm,c2h4_ppm,c2h6_ppm,co_ppm,co2_ppm,vibration_rms_mm_s,partial_discharge_pc,oltc_position,fault_label
2025-11-07 06:00:00,0.4793,7.07,18.79,14.1,21.44,131.426,32.921,52.64,210.14,34.27,19.62,1.27,16.07,11.38,401.51,3477.01,1.524,71.4,8,0
2025-11-07 07:00:00,0.4789,5.53,17.22,12.54,22.34,132.572,33.18,52.14,208.31,30.94,20.74,1.09,18.69,10.01,425.28,3602.66,1.543,58.4,8,0
2025-11-07 08:00:00,0.4856,7.89,19.85,15.07,24.67,132.922,32.828,52.73,213.49,33.14,20.5,0.53,20.35,9.91,388.88,3466.41,1.691,13.2,8,0
2025-11-07 09:00:00,0.5453,7.16,21.57,15.8,26.9,130.981,33.455,60.1,235.28,28.68,17.69,1.33,15.93,14.18,385.5,3496.78,1.483,125.4,8,0
2025-11-07 10:00:00,0.579,6.1,21.95,15.61,27.78,132.366,32.803,63.14,254.78,29.09,18.79,1.29,14.78,9.8,412.77,3483.86,1.372,36.0,8,0
2025-11-07 11:00:00,0.6496,8.08,27.14,19.51,35.41,132.853,33.057,70.57,283.63,34.05,17.92,1.45,15.89,11.34,406.96,3697.82,1.423,22.6,8,0
2025-11-07 12:00:00,0.6104,8.86,26.11,19.21,33.42,132.673,32.94,66.41,267.49,25.89,19.45,0.85,14.54,12.24,384.88,3432.96,1.86,30.7,8,0
2025-11-07 13:00:00,0.6394,9.29,27.87,20.44,35.75,130.616,32.881,70.66,280.68,28.8,22.7,1.09,11.83,8.1,416.35,3566.67,1.238,28.6,8,0
2025-11-07 14:00:00,0.5915,11.86,28.27,21.71,34.58,131.437,33.573,64.96,254.31,33.39,21.17,0.64,14.91,10.13,404.45,3364.21,1.317,25.7,8,0
2025-11-07 15:00:00,0.561,12.79,27.86,21.83,32.93,131.155,32.884,61.74,246.23,29.37,17.14,0.99,17.17,10.0,386.55,3423.53,1.484,5.4,8,0
2025-11-07 16:00:00,0.5517,13.82,28.49,22.62,34.28,132.345,32.92,60.17,241.89,29.15,19.46,1.12,12.07,11.0,407.38,3475.42,1.384,53.6,8,0
2025-11-07 17:00:00,0.5382,14.6,28.7,23.06,34.28,132.273,32.825,58.73,236.65,29.21,20.47,0.81,13.03,12.39,405.13,3489.69,1.592,19.7,8,0
2025-11-07 18:00:00,0.5997,15.87,32.63,25.93,38.59,130.219,33.011,66.47,262.2,30.36,21.49,1.1,13.84,13.54,398.7,3478.21,1.61,18.2,8,0
2025-11-07 19:00:00,0.4853,16.16,28.11,23.33,31.84,131.801,32.973,53.14,212.43,33.27,18.7,1.05,15.75,11.01,405.79,3492.21,1.362,31.1,8,0
2025-11-07 20:00:00,0.5092,16.16,29.07,23.91,34.39,132.528,32.705,55.46,224.73,32.78,17.53,0.87,19.76,11.31,409.42,3445.04,1.68,23.4,8,0
2025-11-07 21:00:00,0.4328,15.29,25.25,21.27,29.76,132.098,32.888,47.3,189.97,30.04,19.89,1.42,13.39,11.82,413.74,3603.17,1.251,49.9,8,0
2025-11-07 22:00:00,0.4672,17.13,28.37,23.88,31.48,132.097,33.161,51.05,203.34,33.29,21.14,0.93,15.19,10.79,401.63,3420.13,1.323,40.7,8,0
2025-11-07 23:00:00,0.4349,13.59,23.62,19.61,26.62,131.759,33.271,47.64,188.66,31.03,20.48,1.04,15.02,12.63,395.97,3559.73,1.653,34.7,8,0
2025-11-08 00:00:00,0.3471,13.9,20.89,18.09,23.21,131.301,33.006,38.15,151.78,32.59,18.24,0.56,14.4,12.68,403.61,3554.38,1.178,11.5,8,0
2025-11-08 01:00:00,0.3477,11.94,18.95,16.15,21.39,131.989,33.016,38.02,151.99,26.92,23.52,1.16,14.91,7.92,417.89,3424.34,1.426,101.6,8,0
2025-11-08 02:00:00,0.3321,12.73,19.24,16.64,20.7,132.034,32.905,36.31,145.69,35.22,19.81,0.86,14.07,12.96,409.47,3470.81,1.601,0.2,8,0
2025-11-08 03:00:00,0.3737,8.77,16.64,13.49,20.52,132.406,32.867,40.73,164.09,30.67,20.39,1.29,20.49,12.19,395.12,3499.97,0.997,167.9,8,0
2025-11-08 04:00:00,0.3601,7.73,15.15,12.18,17.69,132.46,32.757,39.24,158.68,21.76,18.68,0.61,16.5,12.39,400.86,3634.21,1.329,1.4,8,0
2025-11-08 05:00:00,0.3546,6.46,13.7,10.8,16.26,132.057,32.589,38.76,157.06,34.99,22.22,1.13,14.09,13.77,425.01,3470.64,1.519,2.5,8,0
2025-11-08 06:00:00,0.3735,6.96,14.82,11.68,18.6,132.723,32.815,40.62,164.31,30.02,21.15,0.35,17.37,9.32,411.27,3790.06,1.346,11.3,8,0
2025-11-08 07:00:00,0.4391,4.77,14.95,10.87,17.87,131.753,33.239,48.1,190.66,28.82,20.64,1.19,15.52,10.12,402.3,3561.61,1.428,45.6,8,0
2025-11-08 08:00:00,0.5033,5.49,18.16,13.09,22.39,131.047,32.888,55.43,220.87,28.19,17.7,0.95,15.12,11.9,417.13,3527.66,1.48,16.9,8,0
2025-11-08 09:00:00,0.4812,3.99,15.78,11.06,18.71,132.315,32.909,52.49,211.05,31.33,22.19,1.12,14.64,8.52,391.88,3570.91,1.488,37.4,8,0
2025-11-08 10:00:00,0.4904,6.88,19.03,14.17,22.98,132.083,32.904,53.59,215.14,27.34,21.52,0.82,14.5,11.69,404.96,3362.69,1.324,69.5,8,0
2025-11-08 11:00:00,0.5161,6.93,20.12,14.84,23.45,132.328,33.329,56.29,223.5,28.28,22.04,0.72,12.56,13.27,428.16,3593.93,1.573,45.5,8,0
2025-11-08 12:00:00,0.5552,6.98,21.8,15.87,27.64,131.165,32.755,61.09,244.64,28.35,20.08,0.87,11.66,12.6,409.83,3394.35,1.516,3.9,8,0
2025-11-08 13:00:00,0.5255,10.76,24.33,18.9,29.36,133.182,33.073,56.95,229.32,29.13,19.86,1.06,15.75,12.12,424.34,3569.75,1.291,80.7,8,0
2025-11-08 14:00:00,0.5037,9.66,22.34,17.27,26.43,132.469,32.982,54.88,220.42,28.46,19.64,1.17,14.62,11.65,398.77,3452.78,1.382,46.7,8,0
2025-11-08 15:00:00,0.5407,13.06,27.27,21.58,32.16,131.81,33.018,59.21,236.36,32.57,24.56,1.09,16.76,11.36,392.88,3436.24,1.258,17.2,8,0
2025-11-08 16:00:00,0.5069,12.77,25.58,20.45,30.55,131.383,33.065,55.68,221.26,30.82,18.92,0.72,13.22,11.28,417.43,3641.98,1.486,34.5,8,0
2025-11-08 17:00:00,0.5225,16.11,29.55,24.17,33.29,132.711,33.015,56.82,228.41,31.19,17.63,1.55,12.81,12.35,372.6,3492.21,1.535,4.7,8,0
2025-11-08 18:00:00,0.4614,16.05,27.07,22.66,30.85,131.273,33.209,50.73,200.53,31.84,19.26,1.1,16.56,9.68,402.73,3377.7,1.463,83.9,8,0
2025-11-08 19:00:00,0.3972,14.79,23.46,19.99,26.7,133.493,32.992,42.94,173.75,29.73,18.94,0.81,14.41,14.2,415.49,3578.17,1.481,33.3,8,0
2025-11-08 20:00:00,0.3708,15.05,22.82,19.71,23.73,131.595,33.461,40.67,159.97,26.95,22.53,1.13,16.72,10.9,408.47,3402.54,1.405,4.3,8,0
2025-11-08 21:00:00,0.4409,16.4,26.65,22.55,30.51,133.136,33.012,47.8,192.78,35.42,17.3,1.08,15.07,12.84,368.49,3609.05,1.535,8.5,8,0
2025-11-08 22:00:00,0.4255,15.04,24.72,20.85,26.46,131.878,32.55,46.57,188.68,32.79,18.88,0.95,18.76,12.12,379.84,3498.89,1.394,24.2,8,0
2025-11-08 23:00:00,0.3549,14.33,21.58,18.68,23.62,133.043,33.169,38.5,154.43,34.85,20.39,0.91,16.52,10.27,398.31,3398.28,1.483,133.9,8,0
2025-11-09 00:00:00,0.3407,14.61,21.39,18.68,22.44,131.515,33.104,37.4,148.57,33.11,22.54,1.3,15.82,13.94,407.15,3565.9,1.177,138.9,8,0
2025-11-09 01:00:00,0.3932,11.38,19.91,16.5,23.69,132.012,33.009,42.99,171.93,28.63,21.43,1.52,16.6,13.63,407.74,3541.89,1.187,71.0,8,0
2025-11-09 02:00:00,0.319,10.92,17.03,14.59,17.84,132.531,32.931,34.74,139.83,22.97,23.25,0.39,14.46,9.65,399.94,3330.32,1.373,0.5,8,0
2025-11-09 03:00:00,0.3339,10.49,17.06,14.44,17.64,132.437,32.442,36.39,148.55,26.32,20.7,1.37,11.72,11.89,410.98,3495.12,1.47,5.7,8,0
2025-11-09 04:00:00,0.3935,9.14,17.69,14.27,20.43,132.727,32.486,42.8,174.85,31.92,19.6,1.01,15.73,12.31,406.58,3524.1,1.355,122.7,8,0
2025-11-09 05:00:00,0.38,7.14,15.22,11.99,17.34,131.678,33.435,41.65,164.04,29.7,21.72,1.07,18.89,8.9,398.1,3519.44,1.486,52.2,8,0
2025-11-09 06:00:00,0.4122,6.21,15.42,11.74,17.1,132.056,32.845,45.05,181.13,28.75,17.27,1.41,10.42,8.82,408.09,3485.42,1.453,4.5,8,0
2025-11-09 07:00:00,0.4294,4.26,14.09,10.16,17.65,132.824,33.255,46.67,186.39,22.52,16.59,0.2,15.94,10.75,390.32,3559.79,1.107,12.1,8,0
2025-11-09 08:00:00,0.4665,4.78,15.99,11.51,18.1,131.535,32.577,51.19,206.68,29.97,21.96,1.24,11.93,10.03,409.58,3545.71,1.782,169.5,8,0
2025-11-09 09:00:00,0.5191,6.32,19.63,14.31,23.38,132.378,32.724,56.6,228.95,26.76,20.43,1.39,14.96,10.44,387.33,3502.69,1.271,65.5,8,0
2025-11-09 10:00:00,0.4972,6.37,18.79,13.82,22.53,131.855,33.179,54.42,216.28,27.84,21.94,0.79,15.16,10.03,407.34,3481.29,1.307,53.3,8,0
2025-11-09 11:00:00,0.5273,7.37,21.02,15.56,26.39,132.136,32.973,57.6,230.81,32.56,18.3,0.58,16.5,11.82,406.97,3512.05,1.636,48.8,8,0
2025-11-09 12:00:00,0.4549,9.37,20.15,15.84,24.7,132.056,33.142,49.72,198.13,26.92,22.58,1.49,15.43,10.67,395.55,3451.9,1.43,290.6,8,0
2025-11-09 13:00:00,0.5179,8.35,21.61,16.31,27.05,131.48,32.996,56.85,226.54,27.21,21.35,0.47,17.75,13.67,409.55,3418.4,1.344,37.5,8,0
2025-11-09 14:00:00,0.4911,10.6,22.78,17.91,26.76,131.828,32.945,53.78,215.18,30.57,19.95,1.13,17.34,12.27,423.17,3410.3,1.375,8.1,8,0
2025-11-09 15:00:00,0.4714,12.32,23.72,19.16,25.56,132.096,32.82,51.51,207.31,32.63,20.42,1.31,14.61,13.2,384.73,3492.2,1.304,94.0,8,0
2025-11-09 16:00:00,0.4681,12.63,23.91,19.4,27.95,131.932,32.685,51.21,206.71,28.8,20.7,1.12,17.19,9.47,414.34,3431.59,1.314,15.6,8,0
2025-11-09 17:00:00,0.4668,15.8,27.03,22.54,31.91,133.038,33.37,50.65,201.91,34.41,18.29,1.17,14.38,11.06,416.33,3487.5,1.552,1.0,8,0
2025-11-09 18:00:00,0.4838,16.07,27.96,23.21,32.93,132.667,33.414,52.64,208.99,26.17,19.24,0.92,14.04,12.21,396.92,3606.61,1.367,72.1,8,0
2025-11-09 19:00:00,0.3945,15.95,24.53,21.1,27.55,132.191,32.726,43.08,174.01,25.65,20.67,1.14,12.6,12.68,412.04,3483.64,1.237,57.2,8,0
2025-11-09 20:00:00,0.4133,17.63,26.87,23.17,28.82,131.496,32.709,45.36,182.36,25.39,19.16,0.79,17.63,11.03,396.21,3511.26,1.293,36.3,8,0
2025-11-09 21:00:00,0.3773,14.16,22.15,18.96,24.15,131.456,32.908,41.43,165.49,25.05,17.07,0.83,14.41,11.25,418.87,3481.91,1.365,15.4,8,0
2025-11-09 22:00:00,0.3644,15.16,22.71,19.69,26.52,133.303,33.09,39.46,158.95,31.02,20.6,1.01,10.16,11.42,358.95,3604.73,1.27,134.7,8,0
2025-11-09 23:00:00,0.3908,14.74,23.19,19.81,24.65,131.333,32.952,42.95,171.18,27.08,21.68,0.54,16.09,11.56,421.71,3632.83,1.349,18.9,8,0
2025-11-10 00:00:00,0.4311,12.29,22.17,18.22,24.41,132.075,33.132,47.11,187.8,25.78,22.15,1.17,14.14,15.25,383.35,3462.65,1.468,102.5,8,0
2025-11-10 01:00:00,0.4517,12.3,22.95,18.69,27.17,132.238,32.987,49.3,197.62,31.15,21.07,0.26,14.41,12.47,401.38,3558.44,1.354,1.8,8,0
2025-11-10 02:00:00,0.4103,9.59,18.73,15.08,21.25,131.795,32.97,44.94,179.63,32.48,21.64,1.11,14.54,12.06,387.82,3667.51,1.276,17.0,8,0
2025-11-10 03:00:00,0.404,10.1,19.01,15.45,20.84,131.339,33.637,44.4,173.38,33.16,21.98,1.14,14.33,10.12,422.48,3407.36,1.298,96.2,8,0
2025-11-10 04:00:00,0.4341,9.26,19.26,15.26,23.68,131.482,32.861,47.65,190.67,32.64,20.17,0.76,20.46,10.15,396.6,3578.64,1.626,82.0,8,0
2025-11-10 05:00:00,0.4688,7.44,18.75,14.22,22.85,131.639,33.433,51.4,202.39,27.26,15.77,0.63,18.33,11.68,391.9,3360.96,1.761,30.9,8,0
2025-11-10 06:00:00,0.4909,4.52,16.69,11.82,20.48,131.532,33.382,53.87,212.28,30.84,22.33,0.88,16.4,13.7,416.84,3502.59,1.452,77.9,8,0
2025-11-10 07:00:00,0.479,4.9,16.61,11.93,19.59,132.876,33.133,52.03,208.67,31.5,18.22,1.19,15.49,11.71,411.01,3489.01,1.548,5.4,8,0
2025-11-10 08:00:00,0.5401,6.27,20.45,14.78,27.05,131.994,32.492,59.06,239.94,28.59,17.75,1.1,17.26,11.77,395.03,3363.66,1.329,55.3,8,0
2025-11-10 09:00:00,0.5684,5.89,21.28,15.13,26.75,131.654,33.008,62.31,248.54,30.51,17.8,0.67,15.49,10.89,385.17,3587.36,1.396,181.4,8,0
2025-11-10 10:00:00,0.6578,3.68,23.12,15.34,31.59,132.071,32.864,71.89,288.89,26.26,24.98,1.03,16.64,9.39,383.14,3512.03,1.596,42.4,8,0
2025-11-10 11:00:00,0.6544,8.41,27.69,19.98,35.69,132.441,33.005,71.32,286.2,28.13,20.89,1.08,16.12,12.66,419.16,3426.04,1.173,148.0,8,0
2025-11-10 12:00:00,0.5825,8.34,24.34,17.94,29.7,131.773,32.719,63.81,256.97,31.13,17.93,1.07,15.26,11.62,406.32,3526.51,1.607,199.4,8,0
2025-11-10 13:00:00,0.6029,8.59,25.5,18.74,31.27,132.595,33.2,65.63,262.12,34.53,18.64,0.7,16.89,12.67,402.63,3572.53,1.417,85.5,8,0
2025-11-10 14:00:00,0.5642,11.7,26.91,20.82,33.47,131.161,33.26,62.09,244.85,33.47,20.01,1.05,14.17,12.24,407.42,3358.72,1.32,133.7,8,0
2025-11-10 15:00:00,0.5804,11.32,27.23,20.87,34.13,132.773,33.309,63.1,251.51,31.99,21.09,1.28,15.12,10.56,370.8,3248.36,1.548,25.2,8,0
2025-11-10 16:00:00,0.5917,12.51,28.92,22.36,33.38,131.994,32.899,64.7,259.6,30.25,20.57,1.16,13.05,12.34,395.17,3496.87,1.712,112.8,8,0
2025-11-10 17:00:00,0.5977,14.6,31.27,24.6,37.79,131.968,32.72,65.37,263.66,29.79,18.15,1.12,13.28,10.07,395.56,3438.77,1.452,44.2,8,0
2025-11-10 18:00:00,0.5155,16.81,29.98,24.71,34.4,131.543,33.093,56.57,224.86,25.67,20.64,1.49,9.95,12.33,414.76,3607.31,1.502,15.6,8,0
2025-11-10 19:00:00,0.4919,17.15,29.37,24.48,32.65,131.19,33.464,54.12,212.17,27.51,18.79,1.05,15.92,11.91,378.0,3470.6,1.514,72.2,8,0
2025-11-10 20:00:00,0.4212,16.06,25.59,21.78,28.82,130.9,33.018,46.45,184.14,27.6,22.1,0.75,16.47,14.32,415.84,3524.99,1.447,18.9,8,0
2025-11-10 21:00:00,0.4566,15.99,26.84,22.5,29.3,131.497,33.119,50.12,199.01,31.74,20.12,0.75,17.18,10.7,426.95,3485.28,1.279,42.0,8,0
2025-11-10 22:00:00,0.4089,15.82,24.91,21.28,27.38,132.388,32.938,44.59,179.2,32.85,18.49,1.05,12.8,10.01,374.25,3376.56,1.438,44.1,8,0
2025-11-10 23:00:00,0.409,12.98,22.07,18.43,24.28,131.366,32.867,44.94,179.63,32.22,21.39,0.57,15.89,11.38,400.29,3502.68,1.432,10.4,8,0
2025-11-11 00:00:00,0.3892,13.72,22.11,18.75,24.29,130.978,33.174,42.89,169.33,33.56,20.78,0.91,15.0,12.92,407.53,3394.14,0.985,58.6,8,0
2025-11-11 01:00:00,0.4093,11.13,20.23,16.59,23.02,131.4,32.972,44.96,179.16,30.23,19.06,1.14,16.48,7.81,413.13,3390.23,1.533,27.7,8,0
2025-11-11 02:00:00,0.3628,10.89,18.39,15.39,19.82,131.746,33.107,39.74,158.16,27.06,21.47,1.35,13.7,13.32,367.57,3412.43,1.156,14.8,8,0
2025-11-11 03:00:00,0.3815,9.05,17.18,13.93,20.91,131.772,33.134,41.78,166.18,29.86,21.27,0.54,14.33,11.69,405.1,3405.41,1.41,86.2,8,0
2025-11-11 04:00:00,0.5053,8.57,21.32,16.22,26.05,131.915,33.092,55.28,220.38,27.84,22.41,1.03,11.9,10.29,396.75,3483.4,1.68,70.8,8,0
2025-11-11 05:00:00,0.4235,7.15,16.76,12.92,21.25,132.682,33.147,46.07,184.39,31.99,21.43,0.98,13.57,11.45,395.79,3468.88,1.375,90.4,8,0
2025-11-11 06:00:00,0.4533,3.17,13.88,9.6,17.25,132.825,32.775,49.26,199.63,28.93,19.58,1.01,15.01,10.89,431.07,3522.97,1.27,80.1,8,0
2025-11-11 07:00:00,0.5672,5.92,21.26,15.12,26.29,133.324,32.759,61.4,249.91,29.72,16.63,1.04,15.35,10.17,396.8,3374.31,1.567,5.7,8,0
2025-11-11 08:00:00,0.6251,6.21,24.13,16.97,32.18,130.928,32.989,68.91,273.51,32.09,20.38,0.99,11.63,9.1,406.78,3480.11,1.723,71.2,8,0
2025-11-11 09:00:00,0.5269,6.19,19.82,14.37,24.08,131.435,32.995,57.87,230.51,27.79,20.69,1.42,13.98,13.1,398.23,3461.74,1.297,9.3,8,0
2025-11-11 10:00:00,0.5717,6.14,21.67,15.46,27.09,132.461,32.862,62.3,251.12,32.9,20.11,1.37,15.33,11.17,403.66,3516.36,1.132,10.2,8,0
2025-11-11 11:00:00,0.6089,8.68,25.86,18.99,32.74,131.7,33.064,66.74,265.83,25.97,13.99,1.64,17.82,11.42,408.33,3520.2,1.682,26.1,8,0
2025-11-11 12:00:00,0.6605,8.38,27.95,20.13,34.38,132.568,33.24,71.92,286.83,30.93,21.37,1.0,13.32,13.27,413.44,3512.75,1.658,227.9,8,0
2025-11-11 13:00:00,0.5825,9.72,25.72,19.32,32.06,132.137,33.314,63.63,252.37,29.74,18.19,0.88,15.99,12.09,388.38,3421.03,1.549,105.3,8,0
2025-11-11 14:00:00,0.6013,11.62,28.46,21.72,35.07,133.042,33.373,65.24,260.07,32.49,21.38,0.71,13.88,9.67,402.33,3502.23,1.231,129.5,8,0
2025-11-11 15:00:00,0.622,12.23,30.01,22.9,37.6,132.688,32.653,67.66,274.95,25.89,23.41,0.84,14.11,13.01,402.86,3459.2,1.601,13.5,8,0
2025-11-11 16:00:00,0.5958,12.17,28.77,22.13,35.52,132.7,32.693,64.81,263.06,25.42,19.5,1.22,13.25,14.23,375.32,3605.39,1.653,63.2,8,0
2025-11-11 17:00:00,0.5508,11.67,26.3,20.45,32.5,131.728,32.924,60.35,241.47,32.26,20.89,1.26,12.92,12.76,385.73,3509.08,1.799,13.1,8,0
2025-11-11 18:00:00,0.534,14.43,28.35,22.78,33.11,131.936,33.021,58.41,233.39,28.84,20.08,1.2,14.06,10.71,413.4,3506.61,1.425,26.0,8,0
2025-11-11 19:00:00,0.4708,16.16,27.55,22.99,30.63,131.799,32.937,51.56,206.33,29.74,21.06,0.8,17.1,9.8,393.11,3397.79,1.459,47.7,8,0
2025-11-11 20:00:00,0.4791,15.22,26.92,22.24,32.51,131.006,32.854,52.78,210.46,28.03,20.22,0.8,13.5,10.65,439.22,3453.03,1.117,46.8,8,0
2025-11-11 21:00:00,0.4541,16.2,26.95,22.65,29.23,132.971,32.92,49.29,199.1,32.75,18.98,1.59,13.19,12.16,414.48,3520.96,1.572,220.8,8,0
2025-11-11 22:00:00,0.4483,15.05,25.58,21.37,27.86,132.492,33.128,48.84,195.34,30.91,18.2,0.75,15.42,14.14,406.82,3493.96,1.566,12.9,8,0
2025-11-11 23:00:00,0.4088,15.4,24.48,20.85,27.77,131.772,32.649,44.78,180.74,30.74,23.19,1.43,15.02,10.87,422.7,3493.1,1.465,193.2,8,0
2025-11-12 00:00:00,0.4302,12.65,22.51,18.56,26.95,132.861,33.619,46.74,184.7,26.5,20.89,1.12,14.87,11.03,411.63,3359.97,1.593,126.8,8,0
2025-11-12 01:00:00,0.443,12.21,22.54,18.41,26.03,131.584,33.006,48.6,193.74,31.52,21.67,0.78,15.51,13.54,402.8,3435.14,1.304,52.0,8,0
2025-11-12 02:00:00,0.4207,10.95,20.46,16.66,24.27,130.787,33.277,46.43,182.48,27.04,20.81,0.65,12.99,11.35,378.83,3478.27,1.378,55.8,8,0
2025-11-12 03:00:00,0.4366,10.65,20.74,16.71,22.39,132.665,32.847,47.5,191.85,28.04,21.96,0.79,13.21,14.58,410.02,3596.4,1.391,72.9,8,0
2025-11-12 04:00:00,0.4435,6.24,16.59,12.45,19.53,131.156,33.152,48.81,193.11,25.92,18.22,1.13,16.98,11.78,420.99,3348.98,1.587,9.5,8,0
2025-11-12 05:00:00,0.4627,6.45,17.52,13.09,19.66,131.871,33.026,50.64,202.2,29.54,20.18,0.73,14.71,13.76,391.15,3416.74,1.6,38.9,8,0
2025-11-12 06:00:00,0.4651,6.96,18.13,13.66,22.43,132.136,33.226,50.81,202.05,33.21,21.02,1.47,16.2,12.58,372.65,3348.41,1.48,2.3,8,0
2025-11-12 07:00:00,0.5221,7.16,20.6,15.22,23.99,132.254,32.948,56.99,228.74,30.69,22.6,0.94,17.45,13.07,384.0,3526.3,1.501,80.3,8,0
2025-11-12 08:00:00,0.5356,5.69,19.68,14.08,23.53,132.56,33.41,58.32,231.4,28.69,25.36,1.21,16.7,11.74,426.43,3595.16,1.55,1.8,8,0
2025-11-12 09:00:00,0.6254,5.32,23.26,16.08,30.32,132.383,32.606,68.19,276.87,30.34,20.83,1.19,12.27,11.84,401.24,3529.11,1.462,1.6,8,0
2025-11-12 10:00:00,0.6306,6.87,25.04,17.77,32.65,132.363,33.251,68.76,273.72,30.32,18.69,1.49,14.77,12.63,421.94,3546.45,1.72,27.3,8,0
2025-11-12 11:00:00,0.6108,7.78,25.05,18.14,31.26,131.478,33.031,67.06,266.92,30.21,17.62,0.87,17.09,13.2,400.33,3417.71,1.438,36.3,8,0
2025-11-12 12:00:00,0.5864,7.59,23.76,17.29,30.06,132.194,32.731,64.02,258.57,30.55,18.2,1.03,16.05,12.79,392.59,3529.83,1.558,9.8,8,0
2025-11-12 13:00:00,0.5793,9.48,25.35,19.0,31.48,131.006,33.515,63.82,249.47,26.89,18.46,0.58,15.37,9.35,432.06,3438.48,1.4,3.4,8,0
2025-11-12 14:00:00,0.645,11.63,30.47,22.93,37.36,133.031,33.488,69.98,277.99,30.33,14.21,1.03,11.73,12.39,394.47,3505.06,1.665,37.8,8,0
2025-11-12 15:00:00,0.6071,13.63,30.73,23.89,36.12,131.074,32.452,66.86,270.03,24.75,18.66,1.34,13.77,11.02,396.31,3540.47,1.489,29.4,8,0
2025-11-12 16:00:00,0.5978,13.69,30.37,23.7,36.9,131.771,33.047,65.48,261.09,31.74,21.44,1.07,15.15,11.19,406.95,3476.92,1.809,2.7,8,0
2025-11-12 17:00:00,0.5103,14.03,26.98,21.8,31.89,131.13,33.186,56.17,221.95,26.71,20.16,1.69,12.16,12.69,395.69,3565.89,1.436,54.3,8,0
2025-11-12 18:00:00,0.5664,14.72,30.02,23.9,36.19,131.518,33.117,62.16,246.84,33.55,19.49,1.16,16.59,14.55,411.71,3487.19,1.624,32.2,8,0
2025-11-12 19:00:00,0.5263,15.83,29.44,24.0,34.4,132.009,33.4,57.54,227.43,22.68,16.77,0.84,14.77,11.66,406.73,3522.17,1.369,26.1,8,0
2025-11-12 20:00:00,0.4535,15.33,26.05,21.76,28.61,131.651,33.345,49.72,196.28,35.04,22.11,1.14,11.05,14.96,407.33,3651.56,1.381,15.1,8,0
2025-11-12 21:00:00,0.4485,15.47,26.0,21.79,29.97,132.755,33.07,48.76,195.76,25.1,21.03,0.56,13.87,10.36,390.79,3540.08,1.418,73.9,8,0
2025-11-12 22:00:00,0.4499,13.72,24.3,20.07,27.74,132.15,33.601,49.13,193.24,26.41,19.98,0.76,14.43,13.85,375.11,3440.33,1.478,1.7,8,0
2025-11-12 23:00:00,0.4276,15.28,25.04,21.13,27.76,131.694,33.247,46.87,185.65,30.91,15.61,0.64,14.75,12.65,387.56,3461.85,1.302,238.2,8,0
2025-11-13 00:00:00,0.4079,11.68,20.73,17.11,23.32,131.912,32.907,44.63,178.9,31.87,19.03,1.01,17.85,12.32,388.88,3570.14,1.318,1.1,8,0
2025-11-13 01:00:00,0.4101,11.18,20.31,16.66,22.62,132.805,32.854,44.57,180.18,29.16,20.88,0.98,16.16,14.08,404.43,3583.7,1.418,22.9,8,0
2025-11-13 02:00:00,0.4091,10.42,19.51,15.88,23.07,132.6,33.328,44.53,177.16,32.69,19.95,1.36,12.28,11.05,387.82,3497.37,1.464,12.0,8,0
2025-11-13 03:00:00,0.4312,11.02,20.91,16.95,22.94,131.248,32.791,47.42,189.81,27.62,20.39,0.97,12.03,13.92,378.06,3378.12,1.41,117.3,8,0
2025-11-13 04:00:00,0.4867,7.4,19.4,14.6,22.64,131.551,32.892,53.4,213.56,28.82,21.38,0.7,14.47,11.69,382.84,3424.27,1.416,0.1,8,0
2025-11-13 05:00:00,0.3862,6.12,14.41,11.1,16.69,132.313,32.937,42.13,169.26,29.11,20.32,1.47,15.26,11.04,405.86,3514.75,1.194,1.5,8,0
2025-11-13 06:00:00,0.4802,5.44,17.19,12.49,22.41,132.233,33.094,52.42,209.46,28.4,21.31,0.12,16.99,10.02,410.36,3546.72,1.515,76.4,8,0
2025-11-13 07:00:00,0.5185,7.15,20.44,15.12,25.85,131.307,32.949,57.0,227.15,24.21,18.32,1.01,18.47,14.38,392.44,3580.67,1.586,74.8,8,0
2025-11-13 08:00:00,0.548,2.51,17.03,11.22,20.82,132.494,32.652,59.7,242.24,29.94,17.57,1.07,18.58,13.72,394.04,3337.72,1.618,168.6,8,0
2025-11-13 09:00:00,0.5521,4.49,19.18,13.3,25.44,131.412,33.307,60.64,239.24,29.67,20.97,1.0,14.12,11.29,409.25,3570.01,1.499,97.7,8,0
2025-11-13 10:00:00,0.5312,8.72,22.54,17.01,28.41,132.861,32.893,57.71,233.11,33.25,21.38,1.15,16.88,12.82,402.53,3614.46,1.375,100.8,8,0
2025-11-13 11:00:00,0.6097,7.38,24.59,17.71,29.97,132.349,33.533,66.49,262.42,26.16,21.05,1.03,15.86,12.2,417.84,3308.81,1.457,40.8,8,0
2025-11-13 12:00:00,0.6616,6.72,26.34,18.49,31.76,131.253,33.08,72.76,288.69,28.1,20.27,1.15,12.83,11.48,397.68,3499.87,1.554,36.8,7,0
2025-11-13 13:00:00,0.5672,8.99,24.32,18.19,29.74,131.651,33.335,62.19,245.6,33.63,19.36,0.82,11.23,13.45,387.57,3560.92,1.481,42.0,7,0
